census_hour_id,site_id,unit_id,service_line,ts_hour,census,physical_beds,staffed_beds,effective_beds,occupancy_pct,respiratory_multiplier,ed_boarders,predicted_discharges,discharge_confidence,staffing_gap_pct,synthetic_demo
CENSUS_SITE_ACH_INSPIRED_MH_2026022222,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-22T22:00:00,16,18,18,16,1.0,1.45,4,0,0.681,0.0641,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022223,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-22T23:00:00,9,18,18,15,0.6,1.45,0,1,0.809,0.1079,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022300,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T00:00:00,13,18,16,14,0.9286,1.45,2,0,0.83,0.0882,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022301,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T01:00:00,10,18,16,14,0.7143,1.45,0,1,0.752,0.0512,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022302,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T02:00:00,12,18,16,15,0.8,1.45,0,1,0.649,0.0256,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022303,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T03:00:00,12,18,17,14,0.8571,1.45,0,0,0.711,0.1191,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022304,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T04:00:00,15,18,17,15,1.0,1.45,2,1,0.564,0.0932,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022305,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T05:00:00,10,18,16,14,0.7143,1.45,0,1,0.771,0.0622,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022306,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T06:00:00,18,18,17,15,1.2,1.45,6,0,0.608,0.054,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022307,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T07:00:00,15,18,18,17,0.8824,1.45,0,0,0.826,0.03,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022308,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T08:00:00,10,18,16,15,0.6667,1.45,0,0,0.763,0.038,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022309,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T09:00:00,18,18,16,15,1.2,1.45,7,1,0.47,0.0198,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022310,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T10:00:00,16,18,18,16,1.0,1.45,4,0,0.781,0.0493,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022311,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T11:00:00,12,18,16,15,0.8,1.45,1,1,0.706,0.0153,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022312,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T12:00:00,14,18,18,16,0.875,1.45,2,2,0.693,0.047,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022313,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T13:00:00,13,18,16,15,0.8667,1.45,2,1,0.95,0.031,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022314,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T14:00:00,12,18,16,15,0.8,1.45,0,1,0.731,0.0257,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022315,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T15:00:00,15,18,16,14,1.0714,1.45,5,1,0.755,0.0747,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022316,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T16:00:00,18,18,16,14,1.2857,1.45,8,0,0.655,0.0683,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022317,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T17:00:00,17,18,18,17,1.0,1.45,4,1,0.642,0.0197,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022318,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T18:00:00,15,18,16,15,1.0,1.45,1,0,0.674,0.0334,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022319,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T19:00:00,14,18,16,14,1.0,1.45,7,1,0.794,0.0562,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022320,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T20:00:00,13,18,16,15,0.8667,1.45,0,0,0.745,0.0312,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022321,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T21:00:00,19,18,18,17,1.1176,1.45,4,1,0.754,0.0135,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022322,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T22:00:00,17,18,18,16,1.0625,1.45,4,0,0.778,0.0502,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022323,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-23T23:00:00,8,18,18,16,0.5,1.45,0,0,0.781,0.0447,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022400,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T00:00:00,17,18,16,14,1.2143,1.45,7,1,0.615,0.0619,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022401,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T01:00:00,9,18,16,13,0.6923,1.45,0,1,0.788,0.1708,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022402,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T02:00:00,14,18,17,16,0.875,1.45,1,2,0.785,0.0225,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022403,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T03:00:00,12,18,16,15,0.8,1.45,0,0,0.755,0.0432,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022404,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T04:00:00,18,18,18,17,1.0588,1.45,3,0,0.779,0.0141,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022405,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T05:00:00,15,18,16,14,1.0714,1.45,5,0,0.754,0.0541,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022406,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T06:00:00,8,18,16,14,0.5714,1.45,0,0,0.673,0.0682,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022407,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T07:00:00,17,18,18,17,1.0,1.45,3,3,0.576,0.0204,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022408,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T08:00:00,11,18,16,14,0.7857,1.45,0,1,0.878,0.0772,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022409,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T09:00:00,16,18,17,15,1.0667,1.45,3,0,0.57,0.051,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022410,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T10:00:00,18,18,17,16,1.125,1.45,6,0,0.798,0.0377,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022411,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T11:00:00,20,18,18,17,1.1765,1.45,6,1,0.54,0.0327,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022412,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T12:00:00,20,18,18,17,1.1765,1.45,7,0,0.698,0.0404,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022413,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T13:00:00,14,18,18,16,0.875,1.45,2,1,0.748,0.0939,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022414,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T14:00:00,16,18,17,15,1.0667,1.45,6,0,0.759,0.0524,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022415,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T15:00:00,15,18,18,17,0.8824,1.45,0,1,0.668,0.037,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022416,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T16:00:00,9,18,17,14,0.6429,1.45,0,0,0.749,0.1465,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022417,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T17:00:00,19,18,17,16,1.1875,1.45,7,0,0.621,0.0406,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022418,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T18:00:00,11,18,16,14,0.7857,1.45,0,0,0.786,0.0502,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022419,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T19:00:00,16,18,16,14,1.1429,1.45,7,0,0.664,0.0543,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022420,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T20:00:00,15,18,18,17,0.8824,1.45,0,0,0.726,0.0245,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022421,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T21:00:00,17,18,18,16,1.0625,1.45,6,1,0.838,0.0419,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022422,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T22:00:00,16,18,18,17,0.9412,1.45,2,1,0.761,0.0389,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022423,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-24T23:00:00,12,18,16,15,0.8,1.45,0,0,0.809,0.0298,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022500,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T00:00:00,11,18,17,15,0.7333,1.45,0,0,0.916,0.088,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022501,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T01:00:00,11,18,17,15,0.7333,1.45,0,0,0.749,0.0611,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022502,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T02:00:00,11,18,17,16,0.6875,1.45,0,0,0.761,0.0285,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022503,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T03:00:00,11,18,18,16,0.6875,1.45,0,0,0.782,0.0936,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022504,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T04:00:00,16,18,16,14,1.1429,1.45,4,0,0.646,0.052,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022505,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T05:00:00,13,18,16,15,0.8667,1.45,0,0,0.811,0.0461,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022506,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T06:00:00,14,18,18,16,0.875,1.45,0,0,0.769,0.0516,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022507,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T07:00:00,9,18,16,15,0.6,1.45,0,2,0.775,0.043,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022508,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T08:00:00,13,18,17,16,0.8125,1.45,1,2,0.67,0.0132,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022509,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T09:00:00,20,18,18,17,1.1765,1.45,7,0,0.619,0.0305,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022510,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T10:00:00,17,18,18,15,1.1333,1.45,7,2,0.595,0.1312,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022511,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T11:00:00,19,18,18,16,1.1875,1.45,8,0,0.684,0.0434,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022512,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T12:00:00,18,18,16,15,1.2,1.45,5,1,0.7,0.0198,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022513,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T13:00:00,15,18,16,14,1.0714,1.45,5,1,0.749,0.0584,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022514,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T14:00:00,16,18,16,15,1.0667,1.45,3,0,0.755,0.0434,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022515,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T15:00:00,16,18,18,16,1.0,1.45,4,2,0.694,0.0861,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022516,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T16:00:00,19,18,18,16,1.1875,1.45,3,0,0.576,0.0652,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022517,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T17:00:00,10,18,16,14,0.7143,1.45,0,0,0.727,0.0614,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022518,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T18:00:00,14,18,16,14,1.0,1.45,3,0,0.765,0.0969,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022519,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T19:00:00,11,18,17,16,0.6875,1.45,0,0,0.637,0.0247,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022520,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T20:00:00,16,18,18,16,1.0,1.45,5,0,0.695,0.0672,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022521,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T21:00:00,13,18,18,16,0.8125,1.45,0,0,0.696,0.0806,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022522,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T22:00:00,18,18,18,16,1.125,1.45,3,1,0.633,0.0443,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022523,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-25T23:00:00,12,18,16,14,0.8571,1.45,1,1,0.825,0.0896,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022600,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T00:00:00,14,18,16,14,1.0,1.45,1,0,0.748,0.061,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022601,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T01:00:00,11,18,17,15,0.7333,1.45,0,1,0.818,0.052,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022602,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T02:00:00,15,18,17,15,1.0,1.45,2,0,0.762,0.0782,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022603,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T03:00:00,9,18,16,13,0.6923,1.45,0,0,0.748,0.1411,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022604,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T04:00:00,16,18,17,16,1.0,1.45,3,2,0.606,0.0315,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022605,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T05:00:00,12,18,17,16,0.75,1.45,0,0,0.766,0.0125,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022606,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T06:00:00,12,18,16,15,0.8,1.45,0,1,0.84,0.0133,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022607,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T07:00:00,12,18,16,14,0.8571,1.45,0,0,0.643,0.0682,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022608,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T08:00:00,13,18,16,13,1.0,1.45,4,0,0.748,0.1306,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022609,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T09:00:00,15,18,17,15,1.0,1.45,2,2,0.783,0.1034,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022610,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T10:00:00,16,18,16,14,1.1429,1.45,8,0,0.64,0.0505,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022611,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T11:00:00,15,18,17,16,0.9375,1.45,3,0,0.681,0.0223,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022612,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T12:00:00,17,18,16,14,1.2143,1.45,8,0,0.696,0.0596,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022613,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T13:00:00,17,18,18,16,1.0625,1.45,4,0,0.776,0.0459,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022614,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T14:00:00,15,18,16,14,1.0714,1.45,1,0,0.686,0.0728,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022615,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T15:00:00,14,18,17,14,1.0,1.45,2,0,0.817,0.112,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022616,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T16:00:00,13,18,17,15,0.8667,1.45,0,0,0.913,0.0604,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022617,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T17:00:00,14,18,16,14,1.0,1.45,4,0,0.773,0.0558,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022618,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T18:00:00,20,18,17,16,1.25,1.45,8,0,0.647,0.0398,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022619,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T19:00:00,13,18,16,15,0.8667,1.45,0,0,0.815,0.038,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022620,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T20:00:00,16,18,17,15,1.0667,1.45,4,0,0.725,0.0595,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022621,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T21:00:00,15,18,18,17,0.8824,1.45,0,1,0.741,0.0295,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022622,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T22:00:00,15,18,16,13,1.1538,1.45,4,0,0.562,0.1153,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022623,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-26T23:00:00,14,18,16,14,1.0,1.45,2,0,0.703,0.0982,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022700,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T00:00:00,14,18,17,15,0.9333,1.45,1,0,0.751,0.0684,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022701,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T01:00:00,11,18,16,14,0.7857,1.45,0,1,0.655,0.0694,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022702,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T02:00:00,14,18,18,16,0.875,1.45,1,1,0.717,0.0437,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022703,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T03:00:00,13,18,17,15,0.8667,1.45,2,0,0.719,0.0486,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022704,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T04:00:00,9,18,17,16,0.5625,1.45,0,0,0.766,0.0315,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022705,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T05:00:00,15,18,16,15,1.0,1.45,2,0,0.726,0.0134,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022706,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T06:00:00,13,18,17,15,0.8667,1.45,2,1,0.82,0.0587,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022707,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T07:00:00,15,18,18,16,0.9375,1.45,0,1,0.824,0.0679,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022708,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T08:00:00,11,18,18,16,0.6875,1.45,0,0,0.911,0.0556,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022709,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T09:00:00,10,18,16,14,0.7143,1.45,0,1,0.901,0.0705,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022710,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T10:00:00,15,18,18,16,0.9375,1.45,4,0,0.721,0.0553,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022711,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T11:00:00,17,18,18,17,1.0,1.45,1,0,0.765,0.0373,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022712,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T12:00:00,17,18,17,15,1.1333,1.45,8,1,0.743,0.0596,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022713,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T13:00:00,16,18,17,15,1.0667,1.45,6,0,0.76,0.0648,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022714,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T14:00:00,14,18,16,15,0.9333,1.45,2,2,0.887,0.0181,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022715,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T15:00:00,15,18,17,15,1.0,1.45,5,2,0.68,0.0904,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022716,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T16:00:00,14,18,16,15,0.9333,1.45,1,1,0.777,0.0348,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022717,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T17:00:00,16,18,18,16,1.0,1.45,4,0,0.7,0.0564,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022718,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T18:00:00,11,18,16,14,0.7857,1.45,0,0,0.766,0.0869,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022719,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T19:00:00,17,18,16,15,1.1333,1.45,6,0,0.754,0.0324,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022720,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T20:00:00,14,18,17,15,0.9333,1.45,0,0,0.781,0.067,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022721,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T21:00:00,15,18,18,16,0.9375,1.45,0,0,0.603,0.0419,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022722,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T22:00:00,17,18,18,16,1.0625,1.45,6,0,0.723,0.057,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022723,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-27T23:00:00,12,18,18,15,0.8,1.45,1,2,0.814,0.0989,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022800,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-28T00:00:00,10,18,18,16,0.625,1.45,0,0,0.767,0.0706,True
CENSUS_SITE_ACH_INSPIRED_MH_2026022801,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_MH,mental_health,2026-02-28T01:00:00,13,18,17,15,0.8667,1.45,0,0,0.74,0.0638,True
