bed_id,unit_id,site_id,is_isolation_capable,is_monitored,synthetic_demo
SITE_PROV_NETWORK_NICU_BED_003,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_NICU_BED_004,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_NICU_BED_005,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_NICU_BED_006,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,True,True,True
SITE_PROV_NETWORK_NICU_BED_007,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_NICU_BED_008,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_NICU_BED_009,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_NICU_BED_010,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_NICU_BED_011,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_NICU_BED_012,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_NICU_BED_013,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_NICU_BED_014,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_NICU_BED_015,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_NICU_BED_016,SITE_PROV_NETWORK_NICU,SITE_PROV_NETWORK,False,True,True
SITE_PROV_NETWORK_MH_BED_001,SITE_PROV_NETWORK_MH,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_MH_BED_002,SITE_PROV_NETWORK_MH,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_MH_BED_003,SITE_PROV_NETWORK_MH,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_MH_BED_004,SITE_PROV_NETWORK_MH,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_MH_BED_005,SITE_PROV_NETWORK_MH,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_MH_BED_006,SITE_PROV_NETWORK_MH,SITE_PROV_NETWORK,False,False,True
SITE_PROV_NETWORK_MH_BED_007,SITE_PROV_NETWORK_MH,SITE_PROV_NETWORK,True,False,True
SITE_PROV_NETWORK_MH_BED_008,SITE_PROV_NETWORK_MH,SITE_PROV_NETWORK,True,False,True
