staffing_roster_id,site_id,unit_id,ts_hour,scheduled_staffing_hours,required_staffing_hours,staffing_gap_pct,skill_mix_proxy,synthetic_demo
STFGAP_SITE_ACH_INSPIRED_PICU_2026040800,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T00:00:00,44.8,42.7,0.0519,0.9630083968337417,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040801,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T01:00:00,47.6,39.6,0.0232,0.8433092199238006,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040802,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T02:00:00,44.8,27.4,0.0543,0.9536581542583296,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040803,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T03:00:00,50.4,39.6,0.0711,0.7097323550500979,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040804,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T04:00:00,47.6,45.8,0.0769,0.906984260954095,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040805,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T05:00:00,44.8,33.5,0.0928,0.8632440058107957,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040806,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T06:00:00,44.8,36.6,0.0804,0.8876407337330376,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040807,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T07:00:00,47.6,39.6,0.0578,0.9131594734925226,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040808,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T08:00:00,50.4,51.8,0.078,0.7697124104751016,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040809,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T09:00:00,50.4,33.5,0.0393,0.7700032912656387,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040810,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T10:00:00,50.4,45.8,0.0397,0.8715532207351985,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040811,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T11:00:00,47.6,45.8,0.0146,0.7969556864487984,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040812,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T12:00:00,50.4,51.8,0.045,0.8705555690745225,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040813,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T13:00:00,44.8,42.7,0.1055,1.0,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040814,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T14:00:00,44.8,39.6,0.0462,0.8588117112907835,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040815,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T15:00:00,44.8,33.5,0.0669,0.8648670574802894,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040816,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T16:00:00,42.0,51.8,0.1044,0.8840435427486597,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040817,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T17:00:00,42.0,39.6,0.1586,0.7992059179156231,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040818,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T18:00:00,42.0,45.8,0.101,0.7676877790235143,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040819,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T19:00:00,44.8,51.8,0.0468,0.8102743955805711,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040820,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T20:00:00,50.4,54.9,0.0137,0.8272457076847354,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040821,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T21:00:00,50.4,48.8,0.0644,0.8699428001686822,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040822,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T22:00:00,47.6,42.7,0.0227,0.9184627262224709,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040823,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-08T23:00:00,50.4,51.8,0.0496,0.8966339897039697,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040900,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T00:00:00,50.4,51.8,0.055,0.8711941668588543,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040901,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T01:00:00,50.4,36.6,0.0375,0.9557837825189229,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040902,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T02:00:00,50.4,33.5,0.0392,0.8661851098510637,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040903,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T03:00:00,47.6,39.6,0.0401,0.7973930856557051,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040904,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T04:00:00,50.4,33.5,0.0514,0.794845008731164,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040905,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T05:00:00,47.6,36.6,0.0218,0.9345898540938564,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040906,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T06:00:00,50.4,48.8,0.0502,0.9232475493480801,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040907,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T07:00:00,50.4,39.6,0.0523,0.9657040765265802,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040908,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T08:00:00,47.6,39.6,0.1068,0.8499361891776813,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040909,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T09:00:00,50.4,48.8,0.0717,0.7876631836817696,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040910,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T10:00:00,47.6,54.9,0.0687,0.8672582064820685,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040911,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T11:00:00,50.4,45.8,0.0848,0.8036847351743902,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040912,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T12:00:00,50.4,36.6,0.0265,0.8838816033055247,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040913,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T13:00:00,50.4,54.9,0.0536,1.0,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040914,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T14:00:00,47.6,51.8,0.0568,0.8623101121412243,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040915,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T15:00:00,47.6,36.6,0.0235,0.9024027192351376,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040916,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T16:00:00,47.6,48.8,0.017,0.6808630217560658,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040917,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T17:00:00,47.6,45.8,0.0416,0.8547687600169767,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040918,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T18:00:00,47.6,30.5,0.0339,0.8842461866631982,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040919,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T19:00:00,47.6,45.8,0.0405,0.7380554965992407,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040920,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T20:00:00,53.2,51.8,0.031,1.0,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040921,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T21:00:00,50.4,54.9,0.0527,0.8648208977698834,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040922,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T22:00:00,50.4,45.8,0.027,0.7430006216142171,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026040923,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-09T23:00:00,44.8,33.5,0.06,0.919253272139352,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041000,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T00:00:00,50.4,45.8,0.0769,0.7440440615667946,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041001,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T01:00:00,47.6,27.4,0.0704,0.8763689040728075,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041002,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T02:00:00,50.4,36.6,0.0366,0.914392535445759,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041003,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T03:00:00,50.4,36.6,0.042,0.8341545029871759,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041004,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T04:00:00,50.4,39.6,0.0316,1.0,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041005,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T05:00:00,44.8,45.8,0.0832,0.8666835846577304,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041006,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T06:00:00,50.4,33.5,0.069,0.9212290296888707,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041007,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T07:00:00,47.6,36.6,0.0388,0.8329436013414796,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041008,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T08:00:00,53.2,36.6,0.0299,0.8754816130967775,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041009,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T09:00:00,50.4,39.6,0.0496,0.7950047480267886,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041010,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T10:00:00,50.4,57.9,0.0533,0.8675483162871902,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041011,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T11:00:00,50.4,48.8,0.0183,0.8782343942850415,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041012,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T12:00:00,50.4,42.7,0.0202,0.9526359187509039,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041013,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T13:00:00,44.8,39.6,0.1165,0.7400536632125094,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041014,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T14:00:00,50.4,61.0,0.0535,0.7687312726097079,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041015,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T15:00:00,47.6,51.8,0.0874,0.9325642072767001,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041016,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T16:00:00,53.2,64.0,0.0343,0.9278331435504061,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041017,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T17:00:00,50.4,61.0,0.0342,0.862253784611683,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041018,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T18:00:00,44.8,54.9,0.0661,0.8299933034218213,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041019,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T19:00:00,47.6,48.8,0.0206,0.7526185760011053,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041020,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T20:00:00,47.6,54.9,0.0308,0.9215444069351996,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041021,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T21:00:00,42.0,36.6,0.1065,0.8860181188056907,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041022,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T22:00:00,47.6,51.8,0.0679,0.8360597369057902,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041023,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-10T23:00:00,47.6,42.7,0.0685,0.9206467957661152,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041100,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T00:00:00,42.0,33.5,0.1603,0.9251298380794984,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041101,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T01:00:00,42.0,18.3,0.0983,0.9359111275706592,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041102,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T02:00:00,47.6,33.5,0.0678,0.9333695334760416,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041103,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T03:00:00,47.6,45.8,0.0609,0.8514583963958743,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041104,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T04:00:00,44.8,33.5,0.0883,0.87765329792078,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041105,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T05:00:00,44.8,21.3,0.0926,0.8367283707419753,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041106,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T06:00:00,47.6,24.4,0.1073,0.7586102814379102,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041107,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T07:00:00,50.4,30.5,0.0397,0.8665461149025423,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041108,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T08:00:00,44.8,21.3,0.0647,0.8739995714334763,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041109,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T09:00:00,47.6,30.5,0.0772,0.8372393969021966,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041110,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T10:00:00,47.6,39.6,0.1042,0.9321290466176234,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041111,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T11:00:00,44.8,42.7,0.0754,0.8374822471639672,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041112,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T12:00:00,50.4,48.8,0.0364,0.9210260280628487,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041113,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T13:00:00,50.4,36.6,0.0717,0.7953395938469566,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041114,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T14:00:00,50.4,42.7,0.0497,0.9283091322020135,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041115,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T15:00:00,44.8,30.5,0.0819,0.8297074993432377,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041116,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T16:00:00,44.8,33.5,0.0698,0.9790475023773054,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041117,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T17:00:00,42.0,24.4,0.1229,0.8624240883400326,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041118,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T18:00:00,44.8,30.5,0.1018,0.8360827594353912,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041119,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T19:00:00,47.6,30.5,0.0292,0.8413898724218708,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041120,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T20:00:00,47.6,24.4,0.0864,0.886716774737908,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041121,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T21:00:00,47.6,27.4,0.0884,0.7270543569802252,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041122,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T22:00:00,47.6,54.9,0.0861,0.8277978598327804,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041123,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-11T23:00:00,47.6,24.4,0.0828,0.8199386344396166,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041200,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T00:00:00,47.6,39.6,0.0704,0.8957050482280094,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041201,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T01:00:00,50.4,36.6,0.0805,0.9253696802505278,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041202,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T02:00:00,47.6,21.3,0.0382,0.797955146550912,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041203,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T03:00:00,50.4,27.4,0.0768,0.8667438767297232,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041204,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T04:00:00,42.0,27.4,0.1236,0.8063666115596609,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041205,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T05:00:00,47.6,33.5,0.0888,0.9787935231879082,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041206,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T06:00:00,44.8,18.3,0.1152,0.8474567041994451,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041207,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T07:00:00,44.8,27.4,0.044,0.8679122326915487,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041208,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T08:00:00,47.6,45.8,0.0994,0.9698473721461601,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041209,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T09:00:00,44.8,45.8,0.0469,0.9291976803133521,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041210,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T10:00:00,47.6,30.5,0.0442,1.0,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041211,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T11:00:00,42.0,36.6,0.1263,0.7834892351033199,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041212,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T12:00:00,50.4,30.5,0.0649,0.9065058861015457,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041213,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T13:00:00,47.6,30.5,0.0608,0.870689086721743,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041214,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T14:00:00,44.8,30.5,0.0928,0.8838268833963672,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041215,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T15:00:00,50.4,51.8,0.0611,0.936139795429244,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041216,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T16:00:00,47.6,36.6,0.0953,0.8248431920002682,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041217,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T17:00:00,44.8,27.4,0.0504,0.9001350572078968,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041218,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T18:00:00,47.6,27.4,0.0829,1.0,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041219,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T19:00:00,50.4,39.6,0.0332,0.9212427195289247,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041220,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T20:00:00,47.6,36.6,0.0827,0.7638006361415294,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041221,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T21:00:00,42.0,30.5,0.1321,0.9757970742523834,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041222,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T22:00:00,44.8,39.6,0.053,0.8451381465974032,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041223,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-12T23:00:00,47.6,36.6,0.0708,0.9229595278932022,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041300,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T00:00:00,44.8,42.7,0.0896,0.8696176793281093,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041301,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T01:00:00,50.4,36.6,0.0648,0.9043092139098683,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041302,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T02:00:00,53.2,42.7,0.0238,0.836893072981272,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041303,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T03:00:00,50.4,36.6,0.0205,0.7787506754504002,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041304,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T04:00:00,47.6,33.5,0.0445,0.8409304109909622,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041305,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T05:00:00,44.8,45.8,0.0695,0.7936798855530978,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041306,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T06:00:00,50.4,42.7,0.037,0.8828729722352132,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041307,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T07:00:00,44.8,45.8,0.0465,0.8467153389861213,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041308,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T08:00:00,44.8,33.5,0.0737,0.8632471685838845,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041309,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T09:00:00,47.6,39.6,0.024,0.8933166073065306,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041310,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T10:00:00,44.8,39.6,0.1028,0.8189894025450296,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041311,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T11:00:00,47.6,39.6,0.0741,1.0,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041312,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T12:00:00,47.6,42.7,0.0499,0.8944304113521712,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041313,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T13:00:00,50.4,45.8,0.0124,0.9733178535741528,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041314,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T14:00:00,50.4,48.8,0.0258,0.896880917774398,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041315,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T15:00:00,50.4,48.8,0.0646,0.837046613745227,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041316,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T16:00:00,50.4,48.8,0.038,0.7813776813494355,True
STFGAP_SITE_ACH_INSPIRED_PICU_2026041317,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_PICU,2026-04-13T17:00:00,50.4,48.8,0.064,0.8760859433945776,True
