workload_id,site_id,unit_id,ts_hour,acuity_weighted_workload_index,synthetic_demo
WORK_SITE_ACH_INSPIRED_NICU_2026040903,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T03:00:00,0.805,True
WORK_SITE_ACH_INSPIRED_NICU_2026040904,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T04:00:00,0.945,True
WORK_SITE_ACH_INSPIRED_NICU_2026040905,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T05:00:00,0.831,True
WORK_SITE_ACH_INSPIRED_NICU_2026040906,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T06:00:00,0.713,True
WORK_SITE_ACH_INSPIRED_NICU_2026040907,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T07:00:00,0.903,True
WORK_SITE_ACH_INSPIRED_NICU_2026040908,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T08:00:00,0.889,True
WORK_SITE_ACH_INSPIRED_NICU_2026040909,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T09:00:00,0.933,True
WORK_SITE_ACH_INSPIRED_NICU_2026040910,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T10:00:00,1.054,True
WORK_SITE_ACH_INSPIRED_NICU_2026040911,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T11:00:00,1.12,True
WORK_SITE_ACH_INSPIRED_NICU_2026040912,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T12:00:00,0.903,True
WORK_SITE_ACH_INSPIRED_NICU_2026040913,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T13:00:00,0.984,True
WORK_SITE_ACH_INSPIRED_NICU_2026040914,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T14:00:00,0.95,True
WORK_SITE_ACH_INSPIRED_NICU_2026040915,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T15:00:00,0.939,True
WORK_SITE_ACH_INSPIRED_NICU_2026040916,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T16:00:00,1.052,True
WORK_SITE_ACH_INSPIRED_NICU_2026040917,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T17:00:00,1.086,True
WORK_SITE_ACH_INSPIRED_NICU_2026040918,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T18:00:00,1.159,True
WORK_SITE_ACH_INSPIRED_NICU_2026040919,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T19:00:00,1.197,True
WORK_SITE_ACH_INSPIRED_NICU_2026040920,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T20:00:00,1.012,True
WORK_SITE_ACH_INSPIRED_NICU_2026040921,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T21:00:00,1.015,True
WORK_SITE_ACH_INSPIRED_NICU_2026040922,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T22:00:00,1.052,True
WORK_SITE_ACH_INSPIRED_NICU_2026040923,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-09T23:00:00,0.747,True
WORK_SITE_ACH_INSPIRED_NICU_2026041000,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T00:00:00,0.98,True
WORK_SITE_ACH_INSPIRED_NICU_2026041001,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T01:00:00,0.875,True
WORK_SITE_ACH_INSPIRED_NICU_2026041002,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T02:00:00,0.91,True
WORK_SITE_ACH_INSPIRED_NICU_2026041003,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T03:00:00,0.945,True
WORK_SITE_ACH_INSPIRED_NICU_2026041004,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T04:00:00,0.781,True
WORK_SITE_ACH_INSPIRED_NICU_2026041005,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T05:00:00,0.815,True
WORK_SITE_ACH_INSPIRED_NICU_2026041006,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T06:00:00,0.882,True
WORK_SITE_ACH_INSPIRED_NICU_2026041007,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T07:00:00,0.95,True
WORK_SITE_ACH_INSPIRED_NICU_2026041008,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T08:00:00,0.856,True
WORK_SITE_ACH_INSPIRED_NICU_2026041009,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T09:00:00,1.012,True
WORK_SITE_ACH_INSPIRED_NICU_2026041010,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T10:00:00,1.018,True
WORK_SITE_ACH_INSPIRED_NICU_2026041011,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T11:00:00,0.903,True
WORK_SITE_ACH_INSPIRED_NICU_2026041012,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T12:00:00,0.95,True
WORK_SITE_ACH_INSPIRED_NICU_2026041013,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T13:00:00,1.008,True
WORK_SITE_ACH_INSPIRED_NICU_2026041014,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T14:00:00,0.98,True
WORK_SITE_ACH_INSPIRED_NICU_2026041015,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T15:00:00,0.916,True
WORK_SITE_ACH_INSPIRED_NICU_2026041016,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T16:00:00,1.05,True
WORK_SITE_ACH_INSPIRED_NICU_2026041017,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T17:00:00,1.018,True
WORK_SITE_ACH_INSPIRED_NICU_2026041018,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T18:00:00,1.084,True
WORK_SITE_ACH_INSPIRED_NICU_2026041019,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T19:00:00,1.081,True
WORK_SITE_ACH_INSPIRED_NICU_2026041020,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T20:00:00,1.015,True
WORK_SITE_ACH_INSPIRED_NICU_2026041021,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T21:00:00,0.916,True
WORK_SITE_ACH_INSPIRED_NICU_2026041022,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T22:00:00,0.971,True
WORK_SITE_ACH_INSPIRED_NICU_2026041023,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-10T23:00:00,0.805,True
WORK_SITE_ACH_INSPIRED_NICU_2026041100,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T00:00:00,0.657,True
WORK_SITE_ACH_INSPIRED_NICU_2026041101,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T01:00:00,0.867,True
WORK_SITE_ACH_INSPIRED_NICU_2026041102,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T02:00:00,0.686,True
WORK_SITE_ACH_INSPIRED_NICU_2026041103,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T03:00:00,0.679,True
WORK_SITE_ACH_INSPIRED_NICU_2026041104,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T04:00:00,0.856,True
WORK_SITE_ACH_INSPIRED_NICU_2026041105,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T05:00:00,0.759,True
WORK_SITE_ACH_INSPIRED_NICU_2026041106,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T06:00:00,0.735,True
WORK_SITE_ACH_INSPIRED_NICU_2026041107,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T07:00:00,0.781,True
WORK_SITE_ACH_INSPIRED_NICU_2026041108,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T08:00:00,0.679,True
WORK_SITE_ACH_INSPIRED_NICU_2026041109,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T09:00:00,0.542,True
WORK_SITE_ACH_INSPIRED_NICU_2026041110,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T10:00:00,0.84,True
WORK_SITE_ACH_INSPIRED_NICU_2026041111,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T11:00:00,0.966,True
WORK_SITE_ACH_INSPIRED_NICU_2026041112,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T12:00:00,0.933,True
WORK_SITE_ACH_INSPIRED_NICU_2026041113,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T13:00:00,0.875,True
WORK_SITE_ACH_INSPIRED_NICU_2026041114,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T14:00:00,0.98,True
WORK_SITE_ACH_INSPIRED_NICU_2026041115,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T15:00:00,0.781,True
WORK_SITE_ACH_INSPIRED_NICU_2026041116,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T16:00:00,0.831,True
WORK_SITE_ACH_INSPIRED_NICU_2026041117,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T17:00:00,0.735,True
WORK_SITE_ACH_INSPIRED_NICU_2026041118,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T18:00:00,0.781,True
WORK_SITE_ACH_INSPIRED_NICU_2026041119,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T19:00:00,0.76,True
WORK_SITE_ACH_INSPIRED_NICU_2026041120,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T20:00:00,0.772,True
WORK_SITE_ACH_INSPIRED_NICU_2026041121,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T21:00:00,0.781,True
WORK_SITE_ACH_INSPIRED_NICU_2026041122,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T22:00:00,0.98,True
WORK_SITE_ACH_INSPIRED_NICU_2026041123,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-11T23:00:00,0.686,True
WORK_SITE_ACH_INSPIRED_NICU_2026041200,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T00:00:00,0.84,True
WORK_SITE_ACH_INSPIRED_NICU_2026041201,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T01:00:00,0.805,True
WORK_SITE_ACH_INSPIRED_NICU_2026041202,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T02:00:00,0.65,True
WORK_SITE_ACH_INSPIRED_NICU_2026041203,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T03:00:00,0.709,True
WORK_SITE_ACH_INSPIRED_NICU_2026041204,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T04:00:00,0.672,True
WORK_SITE_ACH_INSPIRED_NICU_2026041205,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T05:00:00,0.747,True
WORK_SITE_ACH_INSPIRED_NICU_2026041206,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T06:00:00,0.781,True
WORK_SITE_ACH_INSPIRED_NICU_2026041207,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T07:00:00,0.713,True
WORK_SITE_ACH_INSPIRED_NICU_2026041208,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T08:00:00,0.759,True
WORK_SITE_ACH_INSPIRED_NICU_2026041209,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T09:00:00,0.7,True
WORK_SITE_ACH_INSPIRED_NICU_2026041210,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T10:00:00,0.784,True
WORK_SITE_ACH_INSPIRED_NICU_2026041211,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T11:00:00,0.758,True
WORK_SITE_ACH_INSPIRED_NICU_2026041212,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T12:00:00,0.815,True
WORK_SITE_ACH_INSPIRED_NICU_2026041213,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T13:00:00,0.821,True
WORK_SITE_ACH_INSPIRED_NICU_2026041214,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T14:00:00,0.975,True
WORK_SITE_ACH_INSPIRED_NICU_2026041215,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T15:00:00,0.945,True
WORK_SITE_ACH_INSPIRED_NICU_2026041216,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T16:00:00,0.84,True
WORK_SITE_ACH_INSPIRED_NICU_2026041217,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T17:00:00,0.831,True
WORK_SITE_ACH_INSPIRED_NICU_2026041218,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T18:00:00,0.84,True
WORK_SITE_ACH_INSPIRED_NICU_2026041219,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T19:00:00,0.723,True
WORK_SITE_ACH_INSPIRED_NICU_2026041220,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T20:00:00,0.896,True
WORK_SITE_ACH_INSPIRED_NICU_2026041221,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T21:00:00,0.759,True
WORK_SITE_ACH_INSPIRED_NICU_2026041222,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T22:00:00,0.91,True
WORK_SITE_ACH_INSPIRED_NICU_2026041223,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-12T23:00:00,0.805,True
WORK_SITE_ACH_INSPIRED_NICU_2026041300,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T00:00:00,0.747,True
WORK_SITE_ACH_INSPIRED_NICU_2026041301,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T01:00:00,0.758,True
WORK_SITE_ACH_INSPIRED_NICU_2026041302,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T02:00:00,0.95,True
WORK_SITE_ACH_INSPIRED_NICU_2026041303,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T03:00:00,1.0,True
WORK_SITE_ACH_INSPIRED_NICU_2026041304,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T04:00:00,0.939,True
WORK_SITE_ACH_INSPIRED_NICU_2026041305,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T05:00:00,0.867,True
WORK_SITE_ACH_INSPIRED_NICU_2026041306,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T06:00:00,0.975,True
WORK_SITE_ACH_INSPIRED_NICU_2026041307,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T07:00:00,0.91,True
WORK_SITE_ACH_INSPIRED_NICU_2026041308,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T08:00:00,1.012,True
WORK_SITE_ACH_INSPIRED_NICU_2026041309,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T09:00:00,0.781,True
WORK_SITE_ACH_INSPIRED_NICU_2026041310,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T10:00:00,1.018,True
WORK_SITE_ACH_INSPIRED_NICU_2026041311,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T11:00:00,1.155,True
WORK_SITE_ACH_INSPIRED_NICU_2026041312,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T12:00:00,1.054,True
WORK_SITE_ACH_INSPIRED_NICU_2026041313,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T13:00:00,0.875,True
WORK_SITE_ACH_INSPIRED_NICU_2026041314,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T14:00:00,0.903,True
WORK_SITE_ACH_INSPIRED_NICU_2026041315,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T15:00:00,0.882,True
WORK_SITE_ACH_INSPIRED_NICU_2026041316,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T16:00:00,1.018,True
WORK_SITE_ACH_INSPIRED_NICU_2026041317,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T17:00:00,1.12,True
WORK_SITE_ACH_INSPIRED_NICU_2026041318,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T18:00:00,0.971,True
WORK_SITE_ACH_INSPIRED_NICU_2026041319,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T19:00:00,0.91,True
WORK_SITE_ACH_INSPIRED_NICU_2026041320,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T20:00:00,0.98,True
WORK_SITE_ACH_INSPIRED_NICU_2026041321,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T21:00:00,0.95,True
WORK_SITE_ACH_INSPIRED_NICU_2026041322,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T22:00:00,1.05,True
WORK_SITE_ACH_INSPIRED_NICU_2026041323,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-13T23:00:00,0.875,True
WORK_SITE_ACH_INSPIRED_NICU_2026041400,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T00:00:00,0.759,True
WORK_SITE_ACH_INSPIRED_NICU_2026041401,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T01:00:00,0.939,True
WORK_SITE_ACH_INSPIRED_NICU_2026041402,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T02:00:00,0.856,True
WORK_SITE_ACH_INSPIRED_NICU_2026041403,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T03:00:00,0.856,True
WORK_SITE_ACH_INSPIRED_NICU_2026041404,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T04:00:00,0.781,True
WORK_SITE_ACH_INSPIRED_NICU_2026041405,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T05:00:00,0.815,True
WORK_SITE_ACH_INSPIRED_NICU_2026041406,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T06:00:00,0.896,True
WORK_SITE_ACH_INSPIRED_NICU_2026041407,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T07:00:00,0.805,True
WORK_SITE_ACH_INSPIRED_NICU_2026041408,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T08:00:00,0.875,True
WORK_SITE_ACH_INSPIRED_NICU_2026041409,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T09:00:00,0.91,True
WORK_SITE_ACH_INSPIRED_NICU_2026041410,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T10:00:00,1.048,True
WORK_SITE_ACH_INSPIRED_NICU_2026041411,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T11:00:00,0.95,True
WORK_SITE_ACH_INSPIRED_NICU_2026041412,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T12:00:00,0.98,True
WORK_SITE_ACH_INSPIRED_NICU_2026041413,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T13:00:00,1.12,True
WORK_SITE_ACH_INSPIRED_NICU_2026041414,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T14:00:00,0.95,True
WORK_SITE_ACH_INSPIRED_NICU_2026041415,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T15:00:00,1.008,True
WORK_SITE_ACH_INSPIRED_NICU_2026041416,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T16:00:00,1.05,True
WORK_SITE_ACH_INSPIRED_NICU_2026041417,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T17:00:00,1.081,True
WORK_SITE_ACH_INSPIRED_NICU_2026041418,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T18:00:00,1.12,True
WORK_SITE_ACH_INSPIRED_NICU_2026041419,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T19:00:00,0.971,True
WORK_SITE_ACH_INSPIRED_NICU_2026041420,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T20:00:00,0.98,True
WORK_SITE_ACH_INSPIRED_NICU_2026041421,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T21:00:00,0.98,True
WORK_SITE_ACH_INSPIRED_NICU_2026041422,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T22:00:00,0.984,True
WORK_SITE_ACH_INSPIRED_NICU_2026041423,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-14T23:00:00,0.824,True
WORK_SITE_ACH_INSPIRED_NICU_2026041500,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T00:00:00,0.781,True
WORK_SITE_ACH_INSPIRED_NICU_2026041501,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T01:00:00,1.052,True
WORK_SITE_ACH_INSPIRED_NICU_2026041502,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T02:00:00,0.889,True
WORK_SITE_ACH_INSPIRED_NICU_2026041503,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T03:00:00,0.831,True
WORK_SITE_ACH_INSPIRED_NICU_2026041504,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T04:00:00,0.795,True
WORK_SITE_ACH_INSPIRED_NICU_2026041505,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T05:00:00,1.015,True
WORK_SITE_ACH_INSPIRED_NICU_2026041506,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T06:00:00,1.12,True
WORK_SITE_ACH_INSPIRED_NICU_2026041507,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T07:00:00,0.848,True
WORK_SITE_ACH_INSPIRED_NICU_2026041508,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T08:00:00,0.889,True
WORK_SITE_ACH_INSPIRED_NICU_2026041509,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T09:00:00,0.791,True
WORK_SITE_ACH_INSPIRED_NICU_2026041510,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T10:00:00,1.021,True
WORK_SITE_ACH_INSPIRED_NICU_2026041511,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T11:00:00,0.91,True
WORK_SITE_ACH_INSPIRED_NICU_2026041512,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T12:00:00,0.916,True
WORK_SITE_ACH_INSPIRED_NICU_2026041513,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T13:00:00,1.048,True
WORK_SITE_ACH_INSPIRED_NICU_2026041514,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T14:00:00,1.05,True
WORK_SITE_ACH_INSPIRED_NICU_2026041515,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T15:00:00,1.05,True
WORK_SITE_ACH_INSPIRED_NICU_2026041516,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T16:00:00,1.05,True
WORK_SITE_ACH_INSPIRED_NICU_2026041517,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T17:00:00,1.087,True
WORK_SITE_ACH_INSPIRED_NICU_2026041518,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T18:00:00,1.12,True
WORK_SITE_ACH_INSPIRED_NICU_2026041519,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T19:00:00,0.984,True
WORK_SITE_ACH_INSPIRED_NICU_2026041520,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T20:00:00,0.933,True
WORK_SITE_ACH_INSPIRED_NICU_2026041521,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T21:00:00,1.12,True
WORK_SITE_ACH_INSPIRED_NICU_2026041522,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T22:00:00,0.95,True
WORK_SITE_ACH_INSPIRED_NICU_2026041523,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-15T23:00:00,0.888,True
WORK_SITE_ACH_INSPIRED_NICU_2026041600,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-16T00:00:00,0.848,True
WORK_SITE_ACH_INSPIRED_NICU_2026041601,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-16T01:00:00,1.021,True
WORK_SITE_ACH_INSPIRED_NICU_2026041602,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-16T02:00:00,0.955,True
WORK_SITE_ACH_INSPIRED_NICU_2026041603,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-16T03:00:00,0.984,True
WORK_SITE_ACH_INSPIRED_NICU_2026041604,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-16T04:00:00,1.012,True
WORK_SITE_ACH_INSPIRED_NICU_2026041605,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-16T05:00:00,0.98,True
WORK_SITE_ACH_INSPIRED_NICU_2026041606,SITE_ACH_INSPIRED,SITE_ACH_INSPIRED_NICU,2026-04-16T06:00:00,0.945,True
